edition,edition_id,country_noc,sport,event,result_id,athlete,athlete_id,pos,medal,isTeamSport,height,weight,sex,country,born,year,won_medal,gold,silver,bronze,total,is_host,host_noc
1932 Summer Olympics,10,ITA,Athletics,"4 × 400 metres Relay, Men",58021,Luigi Beccali,71852,6,,True,169.0,63,Male,Italy,19 November 1907,1932.0,False,12.0,12.0,12.0,36.0,False,USA
1932 Summer Olympics,10,ITA,Athletics,"50 kilometres Race Walk, Men",58015,Ugo Frigerio,71982,3,Bronze,False,171.0,55,Male,Italy,16 September 1901,1932.0,True,12.0,12.0,12.0,36.0,False,USA
1932 Summer Olympics,10,ITA,Athletics,"50 kilometres Race Walk, Men",58015,Ettore Rivolta,72118,5,,False,174.0,68,Male,Italy,3 September 1904,1932.0,False,12.0,12.0,12.0,36.0,False,USA
1932 Summer Olympics,10,ITA,Athletics,"50 kilometres Race Walk, Men",58015,Francesco Pretti,72103,DNF,,False,168.0,68,Male,Italy,28 September 1903,1932.0,False,12.0,12.0,12.0,36.0,False,USA
1932 Summer Olympics,10,ITA,Athletics,"Hammer Throw, Men",58066,Armando Poggioli,72097,8,,False,170.0,80,Male,Italy,14 June 1888,1932.0,False,12.0,12.0,12.0,36.0,False,USA
1932 Summer Olympics,10,ITA,Athletics,"Hammer Throw, Men",58066,Fernando Vandelli,72171,9,,False,170.0,80,Male,Italy,5 April 1907,1932.0,False,12.0,12.0,12.0,36.0,False,USA
1932 Summer Olympics,10,ITA,Weightlifting,"Featherweight, Men",28758,Attilio Bescapè,56109,5,,False,167.0,60,Male,Italy,22 September 1910,1932.0,False,12.0,12.0,12.0,36.0,False,USA
1932 Summer Olympics,10,ITA,Weightlifting,"Lightweight, Men",28772,Gastone Pierini,56144,3,Bronze,False,167.0,"66, 67",Male,Italy,27 September 1899,1932.0,True,12.0,12.0,12.0,36.0,False,USA
1932 Summer Olympics,10,ITA,Weightlifting,"Lightweight, Men",28772,Pierino Gabetti,56125,4,,False,170.0,59,Male,Italy,22 May 1904,1932.0,False,12.0,12.0,12.0,36.0,False,USA
1932 Summer Olympics,10,ITA,Weightlifting,"Middleweight, Men",28786,Carlo Galimberti,56126,2,Silver,False,167.0,"74, 75",Male,Italy,2 July 1894,1932.0,True,12.0,12.0,12.0,36.0,False,USA
1936 Summer Olympics,11,ITA,Athletics,"200 metres, Men",58166,Gianni Caldana,71898,DNS,,False,180.0,70,Male,Italy,29 November 1912,1936.0,False,9.0,13.0,5.0,27.0,False,GER
1936 Summer Olympics,11,ITA,Athletics,"400 metres, Men",58185,Mario Lanzi,72015,4 h1 r3/4,,False,180.0,76,Male,Italy,10 October 1914,1936.0,False,9.0,13.0,5.0,27.0,False,GER
1936 Summer Olympics,11,ITA,Athletics,"800 metres, Men",58204,Mario Lanzi,72015,2,Silver,False,180.0,76,Male,Italy,10 October 1914,1936.0,True,9.0,13.0,5.0,27.0,False,GER
1936 Summer Olympics,11,ITA,Athletics,"1,500 metres, Men",58217,Luigi Beccali,71852,3,Bronze,False,169.0,63,Male,Italy,19 November 1907,1936.0,True,9.0,13.0,5.0,27.0,False,GER
1936 Summer Olympics,11,ITA,Athletics,"10,000 metres, Men",58230,Giuseppe Beviacqua,71866,11,,False,160.0,49,Male,Italy,28 October 1914,1936.0,False,9.0,13.0,5.0,27.0,False,GER
1936 Summer Olympics,11,ITA,Athletics,"110 metres Hurdles, Men",58232,Gianni Caldana,71898,3 h6 r1/3,,False,180.0,70,Male,Italy,29 November 1912,1936.0,False,9.0,13.0,5.0,27.0,False,GER
1936 Summer Olympics,11,ITA,Athletics,"400 metres Hurdles, Men",58244,Luigi Facelli,71960,3 h2 r1/3,,False,175.0,70,Male,Italy,10 May 1898,1936.0,False,9.0,13.0,5.0,27.0,False,GER
1936 Summer Olympics,11,ITA,Athletics,"4 × 100 metres Relay, Men",58263,Orazio Mariani,72039,2,Silver,True,179.0,76,Male,Italy,21 January 1915,1936.0,True,9.0,13.0,5.0,27.0,False,GER
1936 Summer Olympics,11,ITA,Athletics,"4 × 100 metres Relay, Men",58263,Gianni Caldana,71898,2,Silver,True,180.0,70,Male,Italy,29 November 1912,1936.0,True,9.0,13.0,5.0,27.0,False,GER
1936 Summer Olympics,11,ITA,Athletics,"4 × 100 metres Relay, Men",58263,Elio Ragni,72110,2,Silver,True,178.0,64,Male,Italy,5 December 1910,1936.0,True,9.0,13.0,5.0,27.0,False,GER
1936 Summer Olympics,11,ITA,Athletics,"4 × 100 metres Relay, Men",58263,Tullio Gonnelli,72005,2,Silver,True,184.0,78,Male,Italy,21 November 1912,1936.0,True,9.0,13.0,5.0,27.0,False,GER
1936 Summer Olympics,11,ITA,Athletics,"4 × 100 metres Relay, Men",58263,Arturo Maffei,72031,2,Silver,True,176.0,64,Male,Italy,9 November 1909,1936.0,True,9.0,13.0,5.0,27.0,False,GER
1936 Summer Olympics,11,ITA,Athletics,"4 × 400 metres Relay, Men",58269,Mario Lanzi,72015,3 h3 r1/2,,True,180.0,76,Male,Italy,10 October 1914,1936.0,False,9.0,13.0,5.0,27.0,False,GER
1936 Summer Olympics,11,ITA,Athletics,"4 × 400 metres Relay, Men",58269,Luigi Beccali,71852,3 h3 r1/2,,True,169.0,63,Male,Italy,19 November 1907,1936.0,False,9.0,13.0,5.0,27.0,False,GER
1936 Summer Olympics,11,ITA,Athletics,"4 × 400 metres Relay, Men",58269,Luigi Facelli,71960,3 h3 r1/2,,True,175.0,70,Male,Italy,10 May 1898,1936.0,False,9.0,13.0,5.0,27.0,False,GER
1936 Summer Olympics,11,ITA,Athletics,"4 × 400 metres Relay, Men",58269,Ettore Tavernari,72151,3 h3 r1/2,,True,173.0,65,Male,Italy,19 January 1905,1936.0,False,9.0,13.0,5.0,27.0,False,GER
1936 Summer Olympics,11,ITA,Athletics,"50 kilometres Race Walk, Men",58262,Ettore Rivolta,72118,12,,False,174.0,68,Male,Italy,3 September 1904,1936.0,False,9.0,13.0,5.0,27.0,False,GER
1936 Summer Olympics,11,ITA,Athletics,"Long Jump, Men",58318,Arturo Maffei,72031,=4,,False,176.0,64,Male,Italy,9 November 1909,1936.0,False,9.0,13.0,5.0,27.0,False,GER
1936 Summer Olympics,11,ITA,Athletics,"Long Jump, Men",58318,Gianni Caldana,71898,12,,False,180.0,70,Male,Italy,29 November 1912,1936.0,False,9.0,13.0,5.0,27.0,False,GER
1936 Summer Olympics,11,ITA,Athletics,"Discus Throw, Men",58345,Giorgio Oberweger,72066,3,Bronze,False,189.0,82,Male,Italy,22 December 1913,1936.0,True,9.0,13.0,5.0,27.0,False,GER
1936 Summer Olympics,11,ITA,Weightlifting,"Featherweight, Men",28828,Attilio Bescapè,56109,6,,False,167.0,60,Male,Italy,22 September 1910,1936.0,False,9.0,13.0,5.0,27.0,False,GER
1936 Summer Olympics,11,ITA,Weightlifting,"Lightweight, Men",28842,Gastone Pierini,56144,10,,False,167.0,"66, 67",Male,Italy,27 September 1899,1936.0,False,9.0,13.0,5.0,27.0,False,GER
1936 Summer Olympics,11,ITA,Weightlifting,"Middleweight, Men",28856,Carlo Galimberti,56126,7,,False,167.0,"74, 75",Male,Italy,2 July 1894,1936.0,False,9.0,13.0,5.0,27.0,False,GER
1948 Summer Olympics,12,ITA,Athletics,"400 metres Hurdles, Men",58591,Ottavio Missoni,72055,6,,False,186.0,80,Male,Italy,11 February 1921,1948.0,False,9.0,12.0,10.0,31.0,False,GBR
1948 Summer Olympics,12,ITA,Athletics,"4 × 100 metres Relay, Men",58615,Antonio Siddi,72139,3,Bronze,True,177.0,73,Male,Italy,16 June 1923,1948.0,True,9.0,12.0,10.0,31.0,False,GBR
1948 Summer Olympics,12,ITA,Athletics,"4 × 100 metres Relay, Men",58615,Carlo Monti,72058,3,Bronze,True,172.0,64,Male,Italy,24 March 1920,1948.0,True,9.0,12.0,10.0,31.0,False,GBR
1948 Summer Olympics,12,ITA,Athletics,"4 × 400 metres Relay, Men",58621,Ottavio Missoni,72055,AC r2/2,,True,186.0,80,Male,Italy,11 February 1921,1948.0,False,9.0,12.0,10.0,31.0,False,GBR
1948 Summer Olympics,12,ITA,Athletics,"4 × 400 metres Relay, Men",58621,Antonio Siddi,72139,AC r2/2,,True,177.0,73,Male,Italy,16 June 1923,1948.0,False,9.0,12.0,10.0,31.0,False,GBR
1948 Summer Olympics,12,ITA,Athletics,"10 kilometres Race Walk, Men",58609,Gianni Corsaro,71928,8,,False,174.0,68,Male,Italy,29 April 1925,1948.0,False,9.0,12.0,10.0,31.0,False,GBR
1948 Summer Olympics,12,ITA,Athletics,"10 kilometres Race Walk, Men",58609,Pino Dordoni,71956,9,,False,183.0,74,Male,Italy,28 June 1926,1948.0,False,9.0,12.0,10.0,31.0,False,GBR
1948 Summer Olympics,12,ITA,Athletics,"50 kilometres Race Walk, Men",58614,Francesco Pretti,72103,DNF,,False,168.0,68,Male,Italy,28 September 1903,1948.0,False,9.0,12.0,10.0,31.0,False,GBR
1948 Summer Olympics,12,ITA,Athletics,"Discus Throw, Men",58677,Adolfo Consolini,71922,1,Gold,False,183.0,100,Male,Italy,5 January 1917,1948.0,True,9.0,12.0,10.0,31.0,False,GBR
1948 Summer Olympics,12,ITA,Athletics,"Discus Throw, Men",58677,Giuseppe Tosi,72161,2,Silver,False,193.0,125,Male,Italy,25 May 1916,1948.0,True,9.0,12.0,10.0,31.0,False,GBR
1948 Summer Olympics,12,ITA,Athletics,"Discus Throw, Men",58677,Giorgio Oberweger,72066,15 r1/2,,False,189.0,82,Male,Italy,22 December 1913,1948.0,False,9.0,12.0,10.0,31.0,False,GBR
1948 Summer Olympics,12,ITA,Athletics,"Hammer Throw, Men",58689,Teseo Taddia,72148,7,,False,184.0,92,Male,Italy,20 April 1920,1948.0,False,9.0,12.0,10.0,31.0,False,GBR
1948 Summer Olympics,12,ITA,Athletics,"4 × 100 metres Relay, Women",58806,Mirella Avalle,79559,AC h2 r1/2,,True,164.0,58,Female,Italy,27 May 1922,1948.0,False,9.0,12.0,10.0,31.0,False,GBR
1948 Summer Olympics,12,ITA,Basketball,"Basketball, Men",31863,Federico Marietti,6602,17,,True,190.0,86,Male,Italy,9 December 1925,1948.0,False,9.0,12.0,10.0,31.0,False,GBR
1948 Summer Olympics,12,ITA,Fencing,"Foil, Individual, Women",86467,Irene Camber-Corno,20779,5 p1 r3/4,,False,169.0,63,Female,Italy,12 February 1926,1948.0,False,9.0,12.0,10.0,31.0,False,GBR
1952 Summer Olympics,13,ITA,Artistic Gymnastics,"Individual All-Around, Women",70171,Miranda Cicognani,28693,32,,False,155.0,51,Female,Italy,12 September 1936,1952.0,False,8.0,9.0,4.0,21.0,False,FIN
1952 Summer Olympics,13,ITA,Artistic Gymnastics,"Team All-Around, Women",70172,Miranda Cicognani,28693,6,,True,155.0,51,Female,Italy,12 September 1936,1952.0,False,8.0,9.0,4.0,21.0,False,FIN
1952 Summer Olympics,13,ITA,Artistic Gymnastics,"Team Portable Apparatus, Women",70177,Miranda Cicognani,28693,10,,True,155.0,51,Female,Italy,12 September 1936,1952.0,False,8.0,9.0,4.0,21.0,False,FIN
1952 Summer Olympics,13,ITA,Artistic Gymnastics,"Floor Exercise, Women",70178,Miranda Cicognani,28693,=24,,False,155.0,51,Female,Italy,12 September 1936,1952.0,False,8.0,9.0,4.0,21.0,False,FIN
1952 Summer Olympics,13,ITA,Artistic Gymnastics,"Horse Vault, Women",70179,Miranda Cicognani,28693,=16,,False,155.0,51,Female,Italy,12 September 1936,1952.0,False,8.0,9.0,4.0,21.0,False,FIN
